Monthly_Salary,Risigned_enc,Hire_Date_enc,Remote_Work_Frequency,Sick_Days,Overtime_Hours,Gender_enc,Promotions,Team_Size,Work_Hours_Per_Week,Age,Department_enc,Performance_Score,High_Performance,High_Salary,propensity_score
7200.0,1,525,100,12,9,1,0,14,59,49,8,2,0,1,0.49247956021573136
9000.0,0,1504,100,13,17,0,0,9,35,31,7,5,1,1,0.492491658690503
9000.0,1,2169,50,12,5,1,1,3,39,22,8,5,1,1,0.4925043283209453
7150.0,0,2758,25,4,11,1,0,14,38,33,6,3,0,1,0.4925257192967319
8400.0,0,2962,0,4,0,0,0,8,40,23,4,4,1,1,0.4925407931672494
7700.0,0,1768,50,6,3,0,1,19,45,26,1,4,1,1,0.49254670387268373
7800.0,0,1118,100,13,17,0,0,17,37,23,1,3,0,1,0.4925606884635882
9000.0,0,2997,75,7,24,0,0,9,40,29,8,5,1,1,0.49257506415825114
7800.0,1,1612,0,12,26,1,1,17,47,34,8,3,0,1,0.4925794057538096
8400.0,0,2941,75,12,14,1,0,18,46,22,0,4,1,1,0.4925902208031386
7700.0,0,2539,50,2,1,0,0,12,56,34,5,4,1,1,0.4925983909816259
7800.0,0,3331,0,9,11,1,1,15,49,25,5,3,0,1,0.4925994928912038
6600.0,1,3245,0,8,18,0,2,14,45,23,5,1,0,1,0.4926087139256315
7200.0,1,434,100,10,10,0,2,19,33,47,6,2,0,1,0.49262986031354244
6750.0,1,3183,50,8,0,0,2,16,37,38,2,5,1,1,0.49265900425253006
9000.0,1,2778,0,8,19,1,0,17,43,45,6,5,1,1,0.4926837206249178
8250.0,0,1967,25,7,1,1,0,13,30,51,8,5,1,1,0.49282222512091645
9000.0,0,3214,100,7,0,0,0,13,50,37,2,5,1,1,0.4928347468692347
7800.0,1,2858,50,3,16,0,0,9,40,42,8,3,0,1,0.4928563702004285
8400.0,0,2795,75,7,25,1,0,18,56,23,4,4,1,1,0.49285839600544373
6500.0,0,2391,100,9,16,1,0,13,39,23,4,3,0,1,0.4929082341951213
8250.0,0,1900,25,4,23,1,1,19,39,27,7,5,1,1,0.4929250910618335
7800.0,1,1952,0,4,27,0,0,14,38,29,6,3,0,1,0.4929417666498723
7200.0,0,2597,100,6,7,0,1,15,36,31,3,2,0,1,0.4929621150063394
8400.0,0,2910,50,3,22,0,1,19,37,28,4,4,1,1,0.4929673139263918
7200.0,0,342,50,5,7,1,1,19,41,27,5,2,0,1,0.49299709704861655
7200.0,0,163,75,12,1,1,1,17,44,48,8,2,0,1,0.49301002102438074
6750.0,0,2206,100,1,11,0,0,15,39,24,2,5,1,1,0.493024844845771
7150.0,0,630,100,0,3,1,1,19,58,42,8,3,0,1,0.4930392162010742
7200.0,0,1474,50,4,4,0,1,15,30,44,7,2,0,1,0.4930551619813874
7800.0,0,3213,25,6,5,0,1,19,42,52,5,3,0,1,0.49310210222843687
6600.0,0,3102,50,10,1,2,1,10,32,31,7,1,0,1,0.493104774254409
6600.0,0,989,100,1,6,0,0,18,59,36,4,1,0,1,0.49312172931998116
8400.0,0,1624,100,12,26,1,0,19,52,31,5,4,1,1,0.4931242015707938
7000.0,0,2860,0,4,1,0,0,13,31,45,5,4,1,1,0.49316970475164207
6500.0,0,3364,25,3,0,0,1,10,54,40,8,3,0,1,0.49317121822189924
7200.0,0,1417,100,7,2,0,2,13,52,26,6,2,0,1,0.4931907468237626
7000.0,0,1835,75,12,11,0,0,14,55,28,3,4,1,1,0.4931953332563725
9000.0,0,2542,0,8,8,1,0,15,32,28,3,5,1,1,0.49321346039002967
7800.0,0,3404,50,14,7,0,1,6,30,34,7,3,0,1,0.4932172626142721
6600.0,0,2674,0,2,6,0,0,14,46,46,7,1,0,1,0.49321752224489385
7800.0,0,2743,100,11,20,1,0,16,39,52,8,3,0,1,0.4932457747519883
9000.0,0,852,0,6,5,1,0,14,30,37,7,5,1,1,0.4932509136964998
6750.0,0,2596,0,2,2,1,2,18,48,35,7,5,1,1,0.4932519546728904
7200.0,0,692,75,0,17,1,1,18,46,22,7,2,0,1,0.49325704321302166
9000.0,0,3173,100,1,6,0,0,13,58,29,3,5,1,1,0.49327731384916895
7150.0,1,2792,100,14,5,0,0,11,37,59,5,3,0,1,0.49328166205535545
7200.0,0,2044,50,0,7,0,0,12,35,45,8,2,0,1,0.4932998452842356
9000.0,0,2525,25,1,13,1,1,19,58,29,6,5,1,1,0.4933094062650084
6500.0,1,897,50,10,26,1,1,17,55,31,8,3,0,1,0.49332811136032695
9000.0,0,1090,50,1,27,1,0,19,34,24,6,5,1,1,0.493370002370252
6500.0,0,1209,100,11,2,0,0,18,52,33,0,3,0,1,0.49339825835762535
7000.0,0,2898,0,2,18,1,0,15,53,24,6,4,1,1,0.4934046191343066
7800.0,0,2538,75,3,4,1,0,12,35,43,7,3,0,1,0.49342961703148713
6600.0,0,2112,0,13,28,1,1,16,44,25,8,2,0,1,0.4934394268890343
8400.0,0,1084,75,6,6,0,0,7,46,30,8,4,1,1,0.493448931647725
6600.0,0,1182,0,14,29,0,1,17,60,26,8,2,0,1,0.4934590597993893
7150.0,0,3067,50,14,27,0,0,12,55,23,5,3,0,1,0.49346929943962936
6600.0,0,2064,50,1,2,1,1,17,50,26,4,1,0,1,0.49347096262511453
8250.0,0,1785,25,14,2,1,2,17,35,24,3,5,1,1,0.49347287994449096
8400.0,0,1382,25,14,19,1,2,17,31,25,7,4,1,1,0.4934884945804634
7200.0,0,2529,100,9,11,1,1,19,45,52,7,2,0,1,0.49351214652630704
7500.0,0,2652,50,3,15,1,0,18,38,53,8,5,1,1,0.4935276857955629
7150.0,0,1332,100,9,23,1,1,18,37,37,8,3,0,1,0.49354068393581463
7000.0,0,388,0,12,17,0,0,13,44,24,6,4,1,1,0.49356640181654643
6600.0,0,1962,100,14,1,1,0,11,56,46,7,2,0,1,0.4935669614363294
6500.0,0,3160,75,10,24,1,1,15,58,31,8,3,0,1,0.4935698439385446
7700.0,0,2706,75,6,18,0,0,19,36,56,6,4,1,1,0.4935928271290297
6600.0,1,3132,0,4,15,0,0,15,37,33,2,1,0,1,0.49361221259154664
7800.0,0,2181,50,10,20,0,0,7,54,22,8,3,0,1,0.4936568910345404
7200.0,1,2557,0,12,0,0,1,6,52,22,4,2,0,1,0.4937322681359612
8250.0,0,72,25,8,7,0,0,18,44,46,6,5,1,1,0.4937423842685805
7000.0,0,583,50,1,3,0,0,18,36,31,2,4,1,1,0.49376597248209897
6750.0,0,420,75,7,9,0,2,16,54,31,8,5,1,1,0.49377462051443705
9000.0,0,1031,100,2,0,0,2,19,55,35,5,5,1,1,0.4937932834840599
6750.0,0,2922,25,11,17,1,0,17,41,35,4,5,1,1,0.4937965891505216
7700.0,0,1614,75,7,27,0,0,18,54,44,8,4,1,1,0.49381577890447487
6600.0,0,605,100,5,21,1,0,18,35,32,6,1,0,1,0.4938163790383292
7000.0,0,1808,50,11,8,0,2,17,51,26,4,4,1,1,0.4938310766170783
7800.0,0,1086,25,8,6,0,0,10,51,32,7,3,0,1,0.4938431400574059
9000.0,1,1791,100,7,12,1,0,11,57,43,8,5,1,1,0.49385317568135234
7500.0,0,3184,75,13,2,0,2,15,53,32,3,5,1,1,0.49385491325762576
6500.0,1,650,100,2,6,0,0,18,36,43,2,3,0,1,0.49386719437460563
7500.0,0,408,75,4,11,0,0,19,36,49,6,5,1,1,0.4938680669769561
6750.0,0,1174,0,11,6,1,0,18,52,35,4,5,1,1,0.49388167983213427
8400.0,0,3082,75,14,1,1,0,8,54,33,5,4,1,1,0.49388640027910574
8400.0,1,1864,50,14,8,1,1,14,55,31,4,4,1,1,0.4938888327259096
7800.0,0,619,75,8,5,0,0,16,44,39,4,3,0,1,0.4938891607298372
6600.0,0,2423,75,13,7,1,1,9,31,22,5,1,0,1,0.4938902961077813
6600.0,0,2192,50,3,8,1,2,19,38,28,5,1,0,1,0.49390459491058736
6500.0,0,1708,50,4,6,1,0,16,53,29,4,3,0,1,0.4939215105056217
6500.0,0,2566,50,13,29,0,0,15,41,26,4,3,0,1,0.4939387872301744
6750.0,0,3040,100,12,5,1,2,17,35,47,6,5,1,1,0.493941138962412
7000.0,0,3081,0,3,5,0,0,17,36,29,0,4,1,1,0.4939438122208032
7800.0,0,3011,0,12,9,0,1,19,35,54,5,3,0,1,0.49395587354287107
7800.0,0,1422,50,2,3,1,2,17,37,37,8,3,0,1,0.49396125409313013
6600.0,1,1813,75,14,19,0,1,7,42,26,7,1,0,1,0.4939703522079733
6600.0,0,1009,0,9,3,0,2,17,34,41,7,2,0,1,0.4939817830657613
7200.0,0,865,25,6,11,0,2,19,53,32,7,2,0,1,0.49398753215105334
8400.0,0,492,25,2,4,1,0,13,48,23,6,4,1,1,0.4939925063542777
8250.0,0,2672,0,10,11,1,2,15,36,29,7,5,1,1,0.49400268218820775
9000.0,0,2433,50,14,2,1,0,7,57,28,6,5,1,1,0.4940158750407665
9000.0,0,1761,75,10,10,0,1,19,38,24,0,5,1,1,0.49402067281528333
8250.0,0,2344,75,11,27,2,0,16,39,35,8,5,1,1,0.4940707487460038
7200.0,0,1437,25,1,7,0,0,19,52,54,7,2,0,1,0.4940798147969628
7800.0,0,3059,100,8,24,0,1,15,36,40,7,3,0,1,0.4941367335347244
6500.0,0,2564,25,14,1,0,0,16,31,60,4,3,0,1,0.49414493739677307
7200.0,0,2859,75,14,10,0,2,16,53,51,8,2,0,1,0.4941505293789786
9000.0,0,3365,100,1,5,1,2,18,38,27,3,5,1,1,0.494151856107445
8400.0,0,1058,25,14,5,0,0,12,37,29,3,4,1,1,0.49420271163362983
6750.0,0,2231,100,2,3,1,1,17,42,24,2,5,1,1,0.494207410204858
7200.0,0,1460,75,11,1,1,0,18,51,38,2,2,0,1,0.49423931154982265
7200.0,0,2417,25,1,1,0,1,19,42,25,0,2,0,1,0.4942483918036185
6600.0,0,3364,50,9,16,0,1,11,32,22,4,1,0,1,0.4942520922368363
7500.0,0,1837,25,4,3,1,1,16,31,48,8,5,1,1,0.49428414328370374
7800.0,0,1204,25,5,13,0,0,18,32,43,5,3,0,1,0.49430448195092697
7200.0,1,1440,25,7,2,1,1,16,30,60,8,2,0,1,0.49431542369541226
7500.0,0,2149,0,2,8,1,0,15,60,35,7,5,1,1,0.4943264267606998
6600.0,0,2996,75,4,11,0,0,19,44,33,0,1,0,1,0.49432776204026824
7000.0,0,72,100,5,21,1,0,16,50,25,7,4,1,1,0.49433421752559786
6500.0,0,2625,50,11,3,1,1,8,33,31,7,3,0,1,0.4943388834785243
6600.0,0,1371,0,10,8,0,0,13,46,43,7,1,0,1,0.4943405388236342
9000.0,0,1632,75,8,6,0,1,18,37,53,6,5,1,1,0.4943486877438057
7000.0,0,1107,75,10,12,0,1,19,33,35,3,4,1,1,0.49435812570578397
8400.0,0,2759,0,3,8,0,0,16,46,44,5,4,1,1,0.4944258330297667
7200.0,0,1463,75,11,3,0,2,13,44,22,4,2,0,1,0.4944542563892889
7150.0,0,2318,100,9,12,1,2,15,51,24,6,3,0,1,0.4945009483109498
9000.0,0,3337,25,5,9,1,2,18,40,46,8,5,1,1,0.49452206674731075
7800.0,0,1084,75,3,22,0,0,12,47,23,7,3,0,1,0.4945336006835271
6600.0,0,251,75,4,5,0,2,15,47,27,7,1,0,1,0.49453424220020786
8400.0,0,1818,50,0,7,1,0,14,57,34,7,4,1,1,0.4945434715880124
6600.0,0,1786,0,3,6,1,2,17,40,29,7,2,0,1,0.49454941994420093
6750.0,0,2510,75,0,3,1,2,17,35,35,6,5,1,1,0.494555271791128
8400.0,0,2915,75,11,2,1,0,10,37,55,8,4,1,1,0.49456508654326514
6600.0,1,1582,100,3,0,1,1,9,45,35,7,1,0,1,0.4945658214616533
6600.0,1,1570,100,14,1,1,0,2,41,38,8,1,0,1,0.4946012572080648
7200.0,0,3261,75,3,21,0,2,19,43,35,6,2,0,1,0.49460589523034904
6600.0,1,2116,75,7,8,1,0,11,34,50,7,1,0,1,0.4946162966839852
6600.0,0,1595,100,9,1,0,2,14,55,35,6,2,0,1,0.49463370517434013
7800.0,0,1003,50,8,7,0,0,11,36,31,5,3,0,1,0.4946449705197431
7000.0,0,1618,25,7,2,0,1,15,34,55,8,4,1,1,0.4946554795459201
9000.0,0,2201,0,7,13,0,1,19,58,51,8,5,1,1,0.49466417006890956
7000.0,0,1211,100,3,3,0,0,8,37,26,5,4,1,1,0.49466789424956825
6600.0,0,1677,0,11,22,0,0,15,42,39,7,1,0,1,0.49467554341510195
6600.0,0,2147,25,14,27,0,1,15,56,23,6,1,0,1,0.49470361464322915
8400.0,0,3014,75,10,6,1,0,8,33,41,7,4,1,1,0.4947059531396941
7700.0,0,68,75,4,12,0,2,19,51,35,8,4,1,1,0.4947061753992847
7700.0,0,1864,100,14,16,0,2,17,43,33,5,4,1,1,0.49471787260587174
7800.0,0,2940,50,0,21,0,0,19,54,35,4,3,0,1,0.49472520616634547
6600.0,0,1478,100,8,20,0,0,12,36,22,4,1,0,1,0.49473675624385743
6500.0,0,1300,25,13,18,0,0,19,37,58,7,3,0,1,0.4947861906049526
8250.0,1,3027,50,6,20,0,0,18,60,28,0,5,1,1,0.49480288168735587
6500.0,0,1278,25,7,3,1,2,16,32,39,8,3,0,1,0.4948075350286151
7800.0,1,2194,0,11,12,0,1,16,36,58,7,3,0,1,0.49483011231430185
6750.0,0,2729,25,11,20,1,0,15,56,23,4,5,1,1,0.494830884035294
7000.0,0,2588,100,3,20,0,0,12,31,45,8,4,1,1,0.49483553811619585
9000.0,1,1023,100,11,4,0,1,13,50,39,4,5,1,1,0.4948705417717012
7200.0,0,639,50,0,5,0,0,17,41,46,6,2,0,1,0.49488278910975625
6600.0,0,741,0,6,10,1,0,12,32,33,8,1,0,1,0.4948871152282522
7800.0,0,2434,25,6,4,0,2,15,53,33,6,3,0,1,0.4948925960396238
6500.0,1,956,50,12,24,1,1,14,31,26,6,3,0,1,0.4949357898967728
6600.0,0,1585,50,5,27,0,0,15,46,26,6,1,0,1,0.4949467472592587
7150.0,0,804,75,12,13,0,1,16,56,30,5,3,0,1,0.4949539952096589
9000.0,0,684,100,7,15,0,0,15,47,48,8,5,1,1,0.49497873263963765
9000.0,0,148,0,12,17,0,0,13,50,24,6,5,1,1,0.494988472987065
6600.0,0,2854,75,12,0,0,1,11,34,36,3,1,0,1,0.4949995904722555
6600.0,0,3079,0,9,11,0,1,11,45,35,7,1,0,1,0.49500759357419505
6500.0,0,3139,25,13,3,0,2,11,47,39,7,3,0,1,0.49503784543273166
9000.0,0,3190,0,3,5,0,1,15,32,52,7,5,1,1,0.4950499270799249
7800.0,0,3405,50,11,13,1,0,10,60,25,5,3,0,1,0.4950574935395108
7800.0,0,3281,25,0,13,0,1,18,50,28,3,3,0,1,0.49507642894565607
6750.0,0,1950,25,2,18,0,0,14,35,43,8,5,1,1,0.4951043199134552
7500.0,0,2267,75,9,5,0,0,12,59,26,2,5,1,1,0.49514512176915965
7000.0,0,669,100,5,15,0,1,19,57,22,3,4,1,1,0.4951513239036301
7200.0,1,716,75,10,27,1,0,16,39,45,8,2,0,1,0.4951721390347428
7800.0,0,3391,50,14,22,1,2,15,40,35,8,3,0,1,0.49518859717091296
8250.0,0,1443,50,6,3,0,2,17,44,49,8,5,1,1,0.49522137440744457
7800.0,0,2341,50,3,7,1,0,12,42,39,7,3,0,1,0.49523351185122905
6500.0,0,20,100,7,4,1,0,14,43,22,3,3,0,1,0.49523512376093975
7800.0,0,188,100,11,2,0,1,8,60,24,7,3,0,1,0.49526679848814953
6600.0,0,908,100,7,13,0,0,12,47,38,7,1,0,1,0.49526857130019064
7150.0,0,1661,100,14,9,0,0,6,30,44,8,3,0,1,0.4952920412928217
7800.0,1,1537,0,10,29,2,0,15,59,22,7,3,0,1,0.4952966049909209
8400.0,0,3244,25,13,18,1,0,13,43,38,6,4,1,1,0.4953220584381124
8400.0,0,874,25,2,5,1,0,11,51,25,7,4,1,1,0.49532578045776937
7200.0,0,1485,75,12,25,1,0,11,44,27,8,2,0,1,0.4953616917535608
8400.0,0,2307,75,14,1,0,2,8,56,25,6,4,1,1,0.49536595563469665
7150.0,0,2170,25,11,6,0,1,12,36,25,3,3,0,1,0.49539270276904573
7500.0,0,1205,0,6,14,1,0,18,38,49,8,5,1,1,0.4953964977535862
9000.0,0,496,0,8,3,2,0,10,55,22,8,5,1,1,0.49541264366065746
7800.0,0,460,50,14,5,0,2,19,34,33,3,3,0,1,0.4954200881129605
6600.0,1,425,50,11,7,0,2,14,38,37,6,1,0,1,0.4954329736055084
7150.0,0,796,100,11,11,1,0,19,48,32,2,3,0,1,0.49546317528749273
6600.0,0,3363,100,7,4,0,1,10,34,30,3,1,0,1,0.4954724580817771
7150.0,0,2807,75,12,19,1,1,18,39,49,7,3,0,1,0.49548841934532334
6600.0,0,3104,100,8,1,0,0,6,30,26,2,2,0,1,0.4954917531950656
8400.0,0,572,100,8,18,0,2,15,38,30,8,4,1,1,0.4955049141385378
9000.0,0,701,50,3,27,0,0,19,59,29,6,5,1,1,0.4955227109391768
8400.0,0,1930,0,14,19,1,0,15,51,43,8,4,1,1,0.49558371626767017
8400.0,0,2594,100,7,22,1,2,18,31,35,7,4,1,1,0.4956014439197451
6600.0,0,3019,50,5,10,0,1,10,41,25,5,2,0,1,0.4956100014189933
6750.0,0,2480,75,5,19,0,0,15,39,54,8,5,1,1,0.4956114474882377
7000.0,0,1709,50,0,22,0,1,19,37,29,5,4,1,1,0.49564343541038547
6600.0,0,2870,100,7,4,1,0,7,42,33,6,1,0,1,0.4956836817184434
7500.0,0,1543,25,13,0,0,0,10,48,40,5,5,1,1,0.49570553238719917
7700.0,0,2962,25,13,1,0,1,12,32,43,4,4,1,1,0.4957087974735221
6600.0,0,1276,100,9,6,0,0,13,39,60,8,1,0,1,0.49572117192199444
6600.0,0,1736,75,3,1,0,1,11,46,24,4,1,0,1,0.4957654896213151
7000.0,0,1538,100,13,23,0,1,9,48,24,8,4,1,1,0.4957858111991438
7200.0,0,1912,25,6,3,1,1,14,48,33,6,2,0,1,0.4957925335869481
7000.0,1,1644,25,2,5,0,2,12,45,39,8,4,1,1,0.4958037271114959
6750.0,0,368,100,4,4,0,1,7,33,22,7,5,1,1,0.4958038652345788
8250.0,0,2092,50,3,3,0,0,14,41,42,4,5,1,1,0.4958044234176354
7500.0,0,740,0,7,1,1,1,13,46,35,8,5,1,1,0.4958047983710461
8400.0,0,2198,0,11,21,1,1,17,44,29,6,4,1,1,0.4958172630316817
6600.0,0,823,75,12,25,0,0,17,56,27,4,2,0,1,0.49582261382501797
6600.0,0,2200,100,6,25,0,1,9,35,23,8,2,0,1,0.4958268258124759
7800.0,0,2362,100,3,0,0,0,10,56,39,5,3,0,1,0.4958446935931838
7000.0,0,2889,75,14,20,0,1,19,60,56,7,4,1,1,0.4958551421899063
9000.0,0,59,75,9,4,0,2,13,44,24,6,5,1,1,0.4958623399717429
7200.0,0,1603,75,4,4,0,0,18,59,58,6,2,0,1,0.49587208810300065
9000.0,0,1964,75,4,13,1,1,17,47,39,7,5,1,1,0.4958818106903351
7500.0,0,3276,0,10,21,1,0,11,50,29,7,5,1,1,0.49589925665120965
6600.0,0,3163,0,6,0,0,0,15,32,56,4,1,0,1,0.49590453465034356
9000.0,0,3091,75,11,11,0,0,16,40,40,1,5,1,1,0.4959225726756739
6600.0,0,2746,100,13,4,0,1,13,47,58,7,1,0,1,0.49593406615919466
8250.0,0,71,0,9,9,0,1,15,30,38,7,5,1,1,0.4959571737442589
8400.0,0,3108,0,10,3,1,2,17,47,37,5,4,1,1,0.4959584870230584
7150.0,0,1061,50,5,0,0,0,14,40,22,0,3,0,1,0.49597097925493366
8400.0,0,3274,50,7,1,0,0,12,32,51,4,4,1,1,0.4959738567022102
7200.0,1,1725,25,14,3,1,1,9,46,45,8,2,0,1,0.4959871313952462
6750.0,0,2037,0,11,2,1,0,12,33,55,8,5,1,1,0.4959981118146413
7200.0,1,887,100,11,26,0,0,13,46,48,8,2,0,1,0.4959999468048702
8250.0,0,1376,75,5,6,1,0,19,50,34,2,5,1,1,0.49600894023918474
7700.0,1,1929,75,0,11,0,0,8,53,41,8,4,1,1,0.49601101426143623
8400.0,0,2018,100,7,10,1,1,11,58,31,8,4,1,1,0.49601761134356803
7000.0,0,1572,100,6,3,0,0,5,31,31,6,4,1,1,0.496028526727043
7500.0,0,1726,100,8,20,1,0,13,52,32,7,5,1,1,0.49602983836434944
7800.0,0,2581,0,1,18,1,1,12,39,22,8,3,0,1,0.4960580186027346
9000.0,0,3170,0,5,13,1,1,18,36,43,6,5,1,1,0.4960592887430225
7150.0,0,2689,75,12,0,0,2,11,59,41,7,3,0,1,0.4960737977256463
7150.0,0,1879,100,2,0,0,2,19,47,27,1,3,0,1,0.4960816968454258
8400.0,0,3187,50,11,20,0,2,16,59,26,5,4,1,1,0.4961206463716414
6600.0,0,2154,75,11,5,1,1,18,37,41,3,1,0,1,0.4961235613146972
9000.0,0,3307,50,1,0,1,1,15,41,37,4,5,1,1,0.49615560103153267
6600.0,0,2236,100,2,28,1,0,16,58,34,8,1,0,1,0.49618401741152335
7800.0,0,2475,100,3,9,1,0,14,32,37,4,3,0,1,0.4961996014099889
6750.0,1,1253,50,5,14,1,1,9,32,24,7,5,1,1,0.4962089464590499
8250.0,0,1874,75,0,7,1,1,10,35,24,7,5,1,1,0.49624192926428123
7200.0,0,1367,25,1,17,0,1,17,43,30,6,2,0,1,0.49626403973297784
7800.0,0,612,50,3,3,0,0,11,54,32,6,3,0,1,0.4962809557021275
9000.0,0,564,50,14,11,1,1,9,32,26,8,5,1,1,0.4962815424931269
6500.0,0,1297,100,7,6,0,1,10,59,36,8,3,0,1,0.4963347596556498
9000.0,0,3014,25,3,15,0,1,13,32,44,8,5,1,1,0.4963391737632078
6500.0,0,1618,75,1,12,1,0,10,53,28,8,3,0,1,0.4963476420523644
7200.0,0,2116,25,5,15,1,0,9,38,24,7,2,0,1,0.49636967934325216
6500.0,0,1234,100,9,1,0,0,7,33,40,6,3,0,1,0.49637626541052676
6600.0,1,2860,0,3,10,0,1,12,55,38,6,1,0,1,0.4963869859384777
6500.0,0,942,50,7,26,0,1,18,31,22,4,3,0,1,0.4963969724530456
7800.0,0,2849,75,4,6,0,1,16,32,51,5,3,0,1,0.49641114916135065
7150.0,1,2605,75,3,8,0,1,8,32,28,4,3,0,1,0.4964221654630234
9000.0,0,1855,0,9,15,0,0,19,56,23,0,5,1,1,0.49643380985416685
9000.0,0,3352,25,0,6,1,0,12,45,48,8,5,1,1,0.4964397763673488
7800.0,0,2141,25,0,2,1,2,19,60,29,5,3,0,1,0.4964632260107883
7800.0,0,3138,0,4,13,0,0,18,36,45,3,3,0,1,0.4964929543360625
6750.0,1,1699,25,14,9,0,0,15,39,57,4,5,1,1,0.4965566747289164
6750.0,0,1754,25,1,3,0,1,17,52,35,4,5,1,1,0.4965735450282907
7200.0,0,1740,25,11,22,0,0,12,57,32,7,2,0,1,0.49657454514348215
9000.0,1,2958,0,6,27,0,0,11,60,39,8,5,1,1,0.49659074428106453
9000.0,0,2823,25,1,0,1,2,14,44,40,8,5,1,1,0.49659158616372184
8400.0,0,2365,0,13,26,0,1,17,50,44,8,4,1,1,0.4965930112919709
6600.0,0,3024,100,4,11,0,0,16,44,60,6,1,0,1,0.4966026918765288
7000.0,0,2119,25,14,17,0,0,19,40,43,2,4,1,1,0.4966235055784554
8400.0,0,1733,100,0,19,0,0,9,47,29,8,4,1,1,0.4966245609417656
8400.0,0,2109,0,10,16,0,0,15,60,46,7,4,1,1,0.49663090090570955
6500.0,1,304,100,14,2,0,1,9,33,26,2,3,0,1,0.49665279847445404
6600.0,0,2002,50,4,8,0,2,15,45,42,8,1,0,1,0.4966805864744371
6600.0,0,1143,100,12,2,1,0,6,34,26,5,1,0,1,0.49668330579203535
6600.0,1,2467,25,3,16,0,0,11,53,29,4,1,0,1,0.4967073283864854
6600.0,0,577,75,11,6,2,2,12,33,23,8,1,0,1,0.49672629160454423
7150.0,0,101,100,13,0,1,1,17,35,27,1,3,0,1,0.49675002328099704
7200.0,0,686,50,2,8,0,2,13,30,26,7,2,0,1,0.49675722934368854
8250.0,0,2388,0,13,3,1,2,19,44,49,6,5,1,1,0.4967801719783178
7000.0,0,2471,25,11,1,0,2,17,60,39,4,4,1,1,0.49679810963947474
8400.0,0,586,25,13,26,0,2,19,35,22,5,4,1,1,0.49680565284914463
6600.0,1,187,100,12,15,0,1,17,31,40,3,1,0,1,0.49680669791136733
6600.0,0,1712,50,14,28,0,1,17,54,37,7,1,0,1,0.4968075325405425
9000.0,0,887,75,4,6,1,0,17,49,41,5,5,1,1,0.4968126818282039
7800.0,0,610,75,10,29,0,0,14,36,33,7,3,0,1,0.4968271938774886
6600.0,0,401,100,6,29,1,0,17,49,28,7,1,0,1,0.49684826586805025
7800.0,0,2285,50,12,1,1,1,10,39,22,3,3,0,1,0.49685234987779603
9000.0,0,1766,25,2,13,0,0,13,58,22,4,5,1,1,0.4968571958456081
6500.0,0,2323,75,1,9,0,0,16,53,47,5,3,0,1,0.4968655731272689
9000.0,0,2144,100,3,4,0,1,11,34,50,8,5,1,1,0.49686652293592515
7200.0,1,3026,25,10,0,0,2,3,31,33,7,2,0,1,0.4968684932990253
7800.0,0,1100,0,6,20,0,0,15,31,31,5,3,0,1,0.49687639119353827
7800.0,0,2606,75,0,0,1,1,14,43,22,2,3,0,1,0.49688465315284125
6500.0,0,2470,100,7,10,0,2,7,38,22,7,3,0,1,0.49689980991913824
6500.0,0,1307,100,12,8,0,1,19,33,49,3,3,0,1,0.49692164918500453
7800.0,0,2421,25,8,17,0,0,15,47,36,4,3,0,1,0.4969409442773756
9000.0,0,1737,25,0,2,0,0,6,48,23,6,5,1,1,0.4969559043980002
7800.0,0,3092,25,11,1,0,1,7,41,37,6,3,0,1,0.4969720770219039
7150.0,0,1493,100,7,9,2,0,14,39,37,6,3,0,1,0.49697792066270585
7150.0,1,2912,0,1,10,1,1,13,44,41,7,3,0,1,0.4969859165456386
6750.0,0,1715,100,4,6,0,0,13,42,55,7,5,1,1,0.4970052703576682
7200.0,0,1026,25,10,23,0,0,15,38,41,7,2,0,1,0.49701800558710574
8400.0,0,116,100,13,19,0,0,17,30,46,5,4,1,1,0.4970213062121575
7800.0,0,2937,0,12,7,1,2,17,58,33,5,3,0,1,0.4970248498464782
8400.0,0,3029,50,8,13,2,1,19,40,25,2,4,1,1,0.49704008117225584
7700.0,0,132,100,7,8,0,0,19,39,41,2,4,1,1,0.49704029552109547
9000.0,0,737,75,2,15,1,1,18,34,42,8,5,1,1,0.4970471245810479
9000.0,0,2860,25,9,24,0,0,15,30,32,3,5,1,1,0.49705493803648537
7000.0,0,2095,25,14,19,0,0,15,32,22,0,4,1,1,0.4970608321437958
8400.0,0,2438,50,8,9,0,1,10,57,34,7,4,1,1,0.4970629287672829
7150.0,0,2293,100,9,23,0,2,19,45,44,7,3,0,1,0.4970869002817741
6600.0,0,1597,100,11,15,1,0,15,43,30,3,1,0,1,0.49708860829729695
7800.0,0,3371,50,4,20,1,0,18,48,33,3,3,0,1,0.497092831895598
8400.0,0,930,100,3,6,0,0,6,60,29,8,4,1,1,0.49709624712810896
7800.0,0,2263,100,6,12,0,2,15,43,41,7,3,0,1,0.4970970058225713
7150.0,0,235,75,2,0,0,0,19,52,60,6,3,0,1,0.4971014773689688
9000.0,0,3385,50,6,9,0,2,16,34,23,1,5,1,1,0.49711407184994477
6600.0,0,2565,50,14,10,1,0,6,53,25,6,1,0,1,0.4971161093175552
7000.0,0,301,100,3,2,0,0,6,32,37,8,4,1,1,0.4971194169080577
7700.0,0,1983,75,8,4,1,0,19,51,54,4,4,1,1,0.4971227398280527
